Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ56,OUT018,1536.087154
FDX10,OUT013,465.134538
DRG48,OUT035,2475.124816
DRN37,OUT046,2162.178842
NCY41,OUT018,459.608398
FDN28,OUT045,1173.519106
FDE34,OUT045,3358.42836
FDR10,OUT045,2784.948188
FDC32,OUT017,1167.174032
DRG13,OUT046,2959.920428
FDP59,OUT049,1672.562838
NCT53,OUT010,304.823214
FDL57,OUT027,5707.13773
FDN32,OUT010,451.359136
FDK09,OUT018,3324.725564
FDA52,OUT010,407.316466
FDC57,OUT049,2900.710834
FDI09,OUT035,3616.951842
NCB07,OUT046,2695.284902
FDP26,OUT035,1368.38545
FDP40,OUT027,3220.328124
FDL15,OUT013,2684.179358
FDV07,OUT046,1539.243046
FDS03,OUT017,1282.171008
FDE50,OUT049,3898.984722
FDQ15,OUT017,1104.79523
FDQ33,OUT010,335.722992
FDT22,OUT013,765.976268
DRO35,OUT035,1948.656782
FDJ41,OUT049,4398.07506
FDQ27,OUT035,1964.735852
FDC26,OUT017,1851.72296
NCF43,OUT027,3884.004222
NCR50,OUT035,2943.03574
FDE39,OUT018,1848.800098
FDN49,OUT027,913.956976
DRG11,OUT035,1513.869408
NCA18,OUT049,1736.166712
FDM36,OUT018,2667.074956
FDW32,OUT017,1096.925474
NCQ18,OUT010,255.793702
FDX14,OUT027,1962.938192
FDD46,OUT017,2466.049962
FDI34,OUT019,714.157054
NCJ17,OUT035,1142.01345
FDB52,OUT035,3894.890052
FDV55,OUT018,2337.39077
FDC57,OUT046,2769.248624
FDB29,OUT046,2056.702806
NCO43,OUT035,1593.745434
FDG44,OUT045,860.952638
FDJ34,OUT045,1740.23475
FDH40,OUT049,1516.406106
NCD07,OUT027,3565.372316
FDB41,OUT017,753.479202
FDH47,OUT018,1386.941296
DRK37,OUT035,3889.064302
FDM25,OUT019,424.340972
NCX06,OUT045,2813.178108
NCS05,OUT017,2318.521998
FDS39,OUT045,1815.982816
FDC47,OUT027,6097.69601
FDG20,OUT013,2940.485726
DRL23,OUT017,1682.84279
FDY33,OUT013,2913.787146
NCH18,OUT045,2820.368748
FDX47,OUT035,1769.942746
NCB06,OUT045,2567.704306
FDP36,OUT049,776.12306
FDW44,OUT018,2502.329404
NCU41,OUT018,2662.374408
NCS17,OUT046,1740.254724
FDD46,OUT035,2280.544766
FDE45,OUT017,2980.180722
FDI09,OUT017,3639.609016
NCJ54,OUT010,649.341424
NCA29,OUT018,2912.495494
NCN41,OUT027,3978.92067
FDY34,OUT035,2848.864988
NCG55,OUT035,1999.936698
DRM49,OUT046,935.994956
NCB42,OUT049,1844.76535
FDE58,OUT045,1697.843264
DRJ25,OUT013,750.276704
FDS47,OUT010,172.30904
FDY21,OUT049,3456.487384
NCI54,OUT013,1835.6106
FDO24,OUT017,2422.792936
FDY43,OUT035,2513.454922
FDF35,OUT018,1393.299686
NCP29,OUT019,153.606718
FDN28,OUT027,2462.92736
FDJ50,OUT018,695.72771
FDQ14,OUT027,4150.357512
FDC37,OUT035,1841.216636
FDN08,OUT046,1791.541298
FDD04,OUT035,2242.893776
FDW34,OUT018,2313.808134
FDP04,OUT017,983.879292
NCG07,OUT017,3018.983546
NCN14,OUT018,2506.583866
FDJ16,OUT045,928.984082
NCM42,OUT045,1598.932016
NCF19,OUT046,716.513986
FDY21,OUT018,3885.049528
FDY19,OUT035,2201.274618
FDV09,OUT045,2499.985788
FDA28,OUT013,2298.714448
FDC38,OUT018,1475.119848
FDL28,OUT045,3789.147696
NCH43,OUT049,3000.367778
NCN53,OUT045,491.040816
NCW05,OUT017,2513.221892
NCO30,OUT018,2049.645326
FDT04,OUT019,99.816736
FDB27,OUT018,2822.246304
NCK07,OUT013,2666.615554
NCA53,OUT013,735.016568
FDB33,OUT018,2254.425432
FDU37,OUT017,1456.264392
FDR13,OUT035,1955.514522
FDE45,OUT049,2598.930326
FDV37,OUT017,2756.691636
FDX44,OUT019,189.480022
NCL06,OUT017,4126.914694
FDJ28,OUT045,2653.159736
FDX55,OUT049,4342.054648
NCK17,OUT018,381.30366
FDH52,OUT035,987.687668
FDN13,OUT027,2975.872996
FDK44,OUT018,2316.964026
FDU16,OUT046,1704.321498
FDZ07,OUT017,823.235068
NCN06,OUT027,3636.539678
FDH02,OUT010,223.668852
NCW18,OUT045,4040.214218
FDH57,OUT013,1926.12611
FDV35,OUT045,2943.275428
NCU29,OUT013,2963.935202
NCP02,OUT046,825.99148
FDN44,OUT013,2604.103592
FDX03,OUT018,329.87061
FDR11,OUT010,455.447148
FDA36,OUT046,3044.157444
FDP58,OUT027,4468.323618
FDH31,OUT045,1416.349682
FDH34,OUT035,3470.655608
FDS13,OUT035,3256.208086
FDT01,OUT018,3033.038584
FDY09,OUT049,3224.76901
FDV33,OUT027,5134.629626
NCW29,OUT010,288.584352
NCN17,OUT045,1783.957836
FDX01,OUT046,1695.439726
FDL03,OUT049,3562.99541
DRL59,OUT049,1009.106454
DRM11,OUT027,4919.969048
FDA43,OUT049,2934.453578
FDZ56,OUT010,525.469334
FDI44,OUT018,1317.345222
FDB50,OUT013,1328.683796
FDU15,OUT019,90.961596
NCJ19,OUT019,154.49889
FDD48,OUT013,2405.841668
NCW42,OUT035,3932.860626
FDL24,OUT017,2801.240314
NCB30,OUT013,2692.421962
FDK25,OUT013,3298.319936
FDW28,OUT049,2621.714002
FDD47,OUT017,3706.97466
FDK16,OUT019,236.345684
FDW37,OUT046,1633.480378
FDA48,OUT035,4307.726
FDA14,OUT017,2190.901454
FDV15,OUT013,1960.38152
FDN22,OUT049,3864.56952
NCD55,OUT045,603.607622
FDY43,OUT013,2588.983274
NCU05,OUT017,1656.257396
FDF10,OUT035,2724.646682
FDR39,OUT018,2809.629394
FDG40,OUT013,550.090618
FDZ28,OUT019,274.04328
FDE02,OUT045,1358.478346
FDU60,OUT049,3997.89597
FDM21,OUT013,3997.243486
FDV52,OUT019,323.2459
NCW06,OUT013,2470.7838
FDX36,OUT035,3811.858134
FDT35,OUT027,4278.550644
NCL19,OUT010,336.688402
NCD31,OUT046,2854.211362
FDE53,OUT019,325.463014
FDW58,OUT019,232.484044
DRF48,OUT046,2604.083618
FDW57,OUT035,3007.491838
DRH13,OUT017,1248.062074
FDT33,OUT013,2373.483788
DRK47,OUT027,5133.045022
FDY22,OUT010,360.93018
FDC35,OUT019,466.066658
FDO03,OUT013,3792.782964
FDF24,OUT045,1278.296052
FDF56,OUT018,3048.458512
FDD28,OUT013,757.587188
FDG53,OUT027,3385.919242
FDO27,OUT019,290.15564
NCF54,OUT018,2447.1479
FDC20,OUT027,1992.399842
FDU10,OUT046,646.79141
DRA24,OUT018,2641.947664
FDA02,OUT010,329.830662
FDG10,OUT017,734.250898
FDW39,OUT010,601.91649
FDP04,OUT019,214.926898
NCM55,OUT013,2818.757512
FDG47,OUT045,4531.927492
NCU41,OUT017,3117.049228
NCK31,OUT017,649.674324
FDZ46,OUT045,1771.933488
FDU13,OUT027,3921.069308
NCF19,OUT045,681.799174
NCJ43,OUT013,2608.664322
NCJ05,OUT045,2576.14665
FDS04,OUT027,2927.236306
FDX28,OUT010,177.275908
FDB41,OUT027,993.966162
FDG53,OUT046,1802.447102
FDL15,OUT010,266.126918
FDQ08,OUT049,893.310518
DRN36,OUT013,1592.799998
FDI46,OUT013,3897.266958
FDG16,OUT027,5423.17403
FDV32,OUT013,1143.571422
FDF44,OUT010,195.885018
FDK04,OUT018,751.148902
NCA41,OUT013,2683.360424
FDD51,OUT017,648.382672
NCZ53,OUT045,2916.223974
FDP01,OUT027,4075.541566
FDY25,OUT049,3108.260668
FDB17,OUT018,2969.448026
NCV54,OUT018,1812.214388
FDJ32,OUT017,939.71012
FDA37,OUT049,2046.775728
FDG35,OUT035,3170.785946
NCM05,OUT018,3955.437904
FDG45,OUT046,3333.813734
FDH28,OUT013,509.643268
NCE18,OUT049,3763.088284
FDH38,OUT045,2108.009354
FDR56,OUT013,3219.67564
FDH17,OUT027,2514.866418
FDD39,OUT049,3865.188714
FDB41,OUT049,935.895086
NCR53,OUT046,3638.377286
FDX46,OUT017,861.238932
FDV28,OUT049,575.257858
FDA08,OUT018,2295.665084
FDH45,OUT017,576.556168
NCS38,OUT010,315.476014
FDD40,OUT010,557.181388
DRM59,OUT035,2670.417272
NCJ43,OUT018,2947.316834
NCN29,OUT013,602.78203
NCC19,OUT045,3833.80956
FDR56,OUT035,3138.727676
FDZ43,OUT049,3643.677054
FDJ32,OUT010,149.991424
DRH03,OUT017,1091.106382
NCZ54,OUT035,2917.415756
FDE26,OUT017,2518.728058
FDS03,OUT045,1332.312406
DRZ24,OUT019,276.80635
FDO48,OUT027,5393.372822
FDW39,OUT049,2265.21805
NCK05,OUT049,1166.568154
NCK30,OUT017,4026.099258
FDT27,OUT018,3248.797732
FDS08,OUT019,320.143272
NCJ19,OUT049,1036.331016
FDC58,OUT045,646.877964
DRE37,OUT013,3162.576632
FDW02,OUT035,2329.048296
FDJ02,OUT010,310.09635
FDX09,OUT045,3791.291572
FDT31,OUT010,396.164316
FDI24,OUT049,3415.42084
FDY09,OUT045,3902.280432
FDV28,OUT045,508.231772
DRM47,OUT049,4206.444504
FDT52,OUT019,478.94323
FDI48,OUT018,939.037662
FDY55,OUT017,5692.45684
FDU48,OUT013,1852.149072
FDN25,OUT045,821.76365
FDP20,OUT049,1791.694432
FDJ15,OUT013,3332.835008
FDD04,OUT018,1470.439274
FDY58,OUT045,4486.246954
FDR37,OUT018,3263.28554
FDF44,OUT013,2668.8593
FDD32,OUT045,1438.580744
FDR57,OUT017,2276.763022
DRG39,OUT027,1799.89043
FDX15,OUT017,2309.733438
DRN37,OUT045,1818.459592
FDW40,OUT027,4297.03991
FDB32,OUT049,1612.507678
FDM40,OUT018,2008.705284
FDE39,OUT027,3118.733702
DRH49,OUT017,1136.25428
FDT46,OUT049,714.80288
NCF06,OUT035,3589.081454
FDP07,OUT017,3213.843232
FDC04,OUT013,4072.225882
FDZ32,OUT017,1658.021766
FDD50,OUT045,3377.443608
FDU56,OUT017,3170.186726
FDV34,OUT017,1018.14136
NCY41,OUT013,693.969998
NCK18,OUT046,2930.065956
DRH25,OUT049,1011.177092
FDT57,OUT046,3566.244514
FDV56,OUT018,1142.133294
FDV12,OUT045,1904.793878
FDN52,OUT017,1261.677684
FDX38,OUT035,661.186006
FDE47,OUT018,1824.851272
NCO07,OUT013,3370.366154
FDV09,OUT027,2963.34264
FDZ23,OUT019,774.884672
DRH51,OUT018,980.343894
NCY54,OUT045,2807.891656
DRG49,OUT013,4942.626222
NCC19,OUT049,4057.112222
NCV53,OUT045,4626.923836
FDZ47,OUT019,269.14965
NCO26,OUT018,1581.421476
NCP02,OUT045,957.107474
NCW30,OUT018,3389.274874
NCN55,OUT046,4096.161392
FDB20,OUT010,143.206922
DRL11,OUT013,2303.907688
DRD60,OUT045,3145.312438
FDW14,OUT010,172.00943
FDL27,OUT010,185.89136
FDU09,OUT018,719.19716
DRH36,OUT027,2162.278712
FDP34,OUT027,3219.595744
FDE04,OUT017,3140.924816
FDZ57,OUT027,3684.963312
FDF02,OUT010,266.293368
FDG28,OUT045,3349.57322
NCI31,OUT046,776.78886
FDT43,OUT013,744.457612
FDU20,OUT046,2488.79369
FDD53,OUT013,585.224884
FDW15,OUT045,2675.557248
NCT53,OUT045,2133.263148
NCG55,OUT027,2567.045164
FDD48,OUT035,2339.428118
FDG47,OUT049,5147.845756
FDI21,OUT017,1236.337336
FDT27,OUT017,3214.08292
DRO35,OUT013,2140.620238
FDD33,OUT017,3558.341468
FDC04,OUT035,3654.429724
FDY34,OUT013,2435.110236
DRJ49,OUT049,2083.78755
FDE05,OUT049,2922.069698
FDU31,OUT017,3695.163368
NCN19,OUT027,4636.944126
FDK56,OUT027,5747.95127
FDK58,OUT017,2115.852478
NCJ42,OUT035,2305.179366
FDZ34,OUT027,6008.552048
FDA52,OUT018,2785.17456
NCR29,OUT013,588.20101
FDT48,OUT035,3030.728258
DRJ51,OUT019,687.851296
NCS54,OUT046,3729.085878
FDV01,OUT035,2882.634364
DRG51,OUT027,4416.843962
NCG42,OUT013,2066.982758
FDA51,OUT049,1562.725812
FDV19,OUT010,298.924226
NCT18,OUT045,2993.656514
NCS41,OUT045,2610.894752
FDO03,OUT046,4152.66118
FDL12,OUT010,237.051432
FDY37,OUT010,269.702264
FDI58,OUT049,1714.86777
FDT28,OUT018,2022.893482
NCC42,OUT010,282.951684
FDO01,OUT017,2273.214308
FDJ02,OUT013,2243.11349
FDQ04,OUT018,362.275096
DRL47,OUT013,1840.351096
FDZ32,OUT035,1409.76492
FDC35,OUT035,3083.246562
FDX14,OUT045,1255.472428
FDZ35,OUT013,1675.765336
FDL14,OUT013,2178.637418
FDO04,OUT049,967.720326
DRK11,OUT017,2196.054746
FDB44,OUT018,3238.371304
FDZ50,OUT049,3623.709712
FDI12,OUT027,2699.159858
FDU43,OUT017,4229.99385
FDD58,OUT010,213.269056
FDB27,OUT017,3371.304932
FDB04,OUT018,1200.963382
NCO17,OUT013,1995.995162
FDL12,OUT017,1161.095278
DRJ13,OUT049,2677.761046
FDD57,OUT045,1463.89446
FDW19,OUT035,1800.962368
DRD27,OUT018,1235.698168
FDH27,OUT027,4336.202266
NCW30,OUT027,7715.676564
FDR40,OUT018,991.07659
FDG05,OUT013,2318.009332
NCY41,OUT019,84.609864
FDI38,OUT018,3496.388778
FDR20,OUT046,589.486004
FDE09,OUT017,1457.256434
FDN50,OUT019,306.740718
DRF27,OUT045,3144.813088
DRF51,OUT013,719.623272
NCO02,OUT019,171.083968
FDB51,OUT027,1569.909794
FDJ50,OUT013,973.759132
FDN52,OUT013,1369.81692
FDX14,OUT013,971.641888
FDT27,OUT019,537.087544
FDV10,OUT013,690.940608
FDU33,OUT046,672.864138
FDU58,OUT046,3529.765332
NCP42,OUT027,4903.057728
FDL51,OUT027,4761.442068
DRH15,OUT027,955.063468
FDU16,OUT017,1096.199752
FDW15,OUT017,2721.55737
FDQ44,OUT045,2233.705736
NCI06,OUT027,4477.67145
DRK23,OUT019,633.402172
FDC28,OUT035,1442.668756
NCY17,OUT019,79.16362
NCV05,OUT018,2507.456064
FDM34,OUT019,376.60977
DRD60,OUT027,6112.902882
FDT38,OUT046,1411.782294
FDQ57,OUT018,2304.813176
FDE59,OUT027,919.050346
NCM43,OUT046,2505.485296
DRI51,OUT049,2860.003822
NCG30,OUT017,1800.196698
NCK54,OUT035,1792.972768
FDQ16,OUT019,206.184944
FDI36,OUT013,2829.81645
FDX16,OUT027,3139.5799
FDA34,OUT046,3260.88866
FDJ48,OUT018,3779.992946
FDU47,OUT035,2091.737202
FDS39,OUT046,1852.415392
FDD11,OUT046,3203.52999
FDM16,OUT027,2087.9488
FDU56,OUT018,2844.171098
FDQ32,OUT017,2125.759582
DRK35,OUT013,788.347148
FDA58,OUT049,2976.465558
DRG48,OUT019,372.455178
FDT59,OUT010,681.626066
FDQ31,OUT019,213.262398
FDS51,OUT018,714.629772
FDW32,OUT027,2140.893216
FDI15,OUT027,5157.866046
NCV30,OUT017,957.992988
DRG25,OUT049,3536.676336
FDT02,OUT013,503.770912
FDO33,OUT027,3602.257636
FDP38,OUT035,624.45382
FDZ45,OUT035,3208.683282
NCA54,OUT027,4887.551246
FDU33,OUT017,773.712864
FDN58,OUT017,4552.261024
FDI05,OUT045,1294.54823
FDM57,OUT019,183.4279
NCS42,OUT027,2874.911084
FDB57,OUT045,3718.000308
FDC03,OUT045,3141.956806
FDZ58,OUT013,2303.521524
NCK29,OUT045,2278.920214
NCR53,OUT045,3850.880672
FDE26,OUT027,3642.671696
FDU52,OUT049,2326.178698
FDE41,OUT027,2176.347066
FDU38,OUT018,2910.464804
FDA52,OUT017,2655.004002
FDW46,OUT046,1237.569066
DRI59,OUT035,3761.976398
FDT38,OUT035,1109.509094
FDL33,OUT018,2787.50486
FDQ01,OUT027,6785.727072
FDJ08,OUT046,2995.920234
FDQ47,OUT049,659.987566
NCZ18,OUT013,4069.296362
FDE29,OUT017,1011.656468
FDF10,OUT027,3117.621816
FDC48,OUT049,1416.609344
FDY58,OUT013,4831.384358
NCX30,OUT010,916.127484
FDV11,OUT013,2734.880028
FDT46,OUT046,698.95684
DRD01,OUT019,159.272676
FDQ11,OUT013,3839.715206
NCM41,OUT017,1121.167252
NCC55,OUT013,563.806098
FDG45,OUT027,5526.992224
NCQ54,OUT049,3346.41067
FDM34,OUT045,1805.81605
FDD17,OUT019,532.353706
FDN38,OUT027,6701.57661
FDB53,OUT018,1742.391942
NCL06,OUT035,4050.09469
NCV18,OUT019,186.82348
FDX25,OUT013,3045.995052
FDB39,OUT046,920.595002
FDC33,OUT049,3172.949796
NCO14,OUT018,446.698536
FDA58,OUT027,5577.50647
NCQ02,OUT017,3537.149054
NCR53,OUT017,3626.41286
FDN52,OUT046,1283.509266
FDG26,OUT046,3933.965854
FDE23,OUT027,973.89895
DRI37,OUT013,668.043746
DRH37,OUT018,2456.056304
FDO01,OUT035,1938.683098
FDK45,OUT049,2309.620252
FDP23,OUT049,4152.46144
FDM33,OUT035,4733.964502
FDD36,OUT017,2375.447898
FDL56,OUT017,975.177286
FDT27,OUT010,552.820398
FDG52,OUT017,638.795152
NCL42,OUT035,5052.270166
DRJ24,OUT046,3005.98713
FDV38,OUT046,932.832406
FDT35,OUT045,3858.803692
FDY51,OUT045,3474.031214
FDC37,OUT017,2033.25333
NCP43,OUT013,3077.340916
FDO33,OUT045,1963.663914
FDW04,OUT018,1714.435
NCC31,OUT046,1988.205302
FDK22,OUT049,3486.042246
FDJ50,OUT017,959.564276
FDV13,OUT017,1488.355952
DRL60,OUT017,2206.075036
FDW03,OUT017,1890.698892
FDY27,OUT035,2351.585626
FDB39,OUT027,1568.465008
FDU59,OUT045,2657.487436
FDZ57,OUT049,2012.307262
FDO21,OUT049,3225.294992
FDS43,OUT018,2954.281102
FDU28,OUT010,396.623718
FDC51,OUT010,238.576114
FDW16,OUT010,200.152796
FDP32,OUT010,191.277682
FDB60,OUT019,500.135644
NCQ30,OUT046,1575.88202
FDD26,OUT049,3648.277732
FDI44,OUT045,1564.137308
DRH23,OUT046,1120.055366
FDO44,OUT046,1692.856422
FDG04,OUT046,2857.14754
FDM32,OUT027,2912.961554
FDM09,OUT013,2455.616876
FDZ47,OUT013,1376.315128
FDM40,OUT027,3393.01667
FDY48,OUT017,1732.637972
NCM30,OUT045,665.939818
FDX36,OUT010,628.927996
DRF03,OUT017,573.540094
FDN51,OUT049,4738.29886
FDM57,OUT049,1071.392044
FDB35,OUT049,1675.678782
FDY13,OUT027,2158.017592
FDA37,OUT017,2551.192466
NCX53,OUT017,2490.151922
FDD59,OUT018,1027.72888
FDX10,OUT019,97.959154
FDC03,OUT018,2648.545742
FDW43,OUT035,4310.08959
FDW10,OUT046,3015.0753
FDY14,OUT027,6598.224476
FDV43,OUT045,614.413556
FDO40,OUT013,2288.028358
FDP46,OUT027,2346.891736
NCE43,OUT019,297.259726
FDD05,OUT035,2473.233944
FDJ60,OUT010,445.932866
DRE27,OUT018,1054.613884
FDO11,OUT035,5268.315608
DRG11,OUT027,2222.633482
FDK33,OUT010,498.604304
DRM23,OUT045,2442.65375
FDJ02,OUT027,4306.96033
NCZ05,OUT045,1299.428544
NCL30,OUT013,1575.755518
FDZ19,OUT018,2280.185234
FDM45,OUT049,2160.141494
FDO36,OUT046,2752.370594
NCK31,OUT045,658.869022
DRJ37,OUT045,2370.461056
FDP24,OUT018,1768.651094
FDF46,OUT013,1657.27607
FDX46,OUT019,118.472452
NCL18,OUT045,2804.88224
FDJ26,OUT013,2161.166826
FDJ07,OUT045,1976.374036
FDY15,OUT013,2238.139964
DRG01,OUT045,970.217076
FDF58,OUT045,1222.801622
FDZ14,OUT019,311.001838
FDP31,OUT049,750.962478
FDH45,OUT013,575.437624
FDA09,OUT010,400.505332
FDW31,OUT035,2769.42839
FDA57,OUT046,777.328158
NCE55,OUT035,2324.467592
FDC17,OUT019,580.491046
FDC59,OUT013,989.505302
FDA22,OUT013,3041.554166
FDK52,OUT035,3963.20779
NCM26,OUT046,2803.91683
NCT53,OUT035,2264.665436
FDW45,OUT018,2573.063996
NCI18,OUT035,2309.85994
FDE38,OUT018,2511.550734
FDF08,OUT019,278.990174
FDY58,OUT010,534.3045
FDF58,OUT019,235.180534
FDX39,OUT017,4125.849414
FDB44,OUT049,2642.2273
FDF28,OUT013,2009.431006
FDE39,OUT013,1849.019812
FDT37,OUT018,3079.651242
FDZ45,OUT017,3482.89967
FDO40,OUT035,2783.336952
FDM57,OUT027,2053.233988
DRG36,OUT017,3189.841142
FDY36,OUT010,142.101694
DRL60,OUT027,3058.232456
FDS25,OUT019,272.924736
DRF49,OUT027,2974.607976
FDP16,OUT045,4823.561208
FDS60,OUT049,1892.90269
FDU15,OUT027,873.815894
FDK43,OUT046,2584.142908
FDN25,OUT046,766.229272
FDE53,OUT049,1116.766314
FDB22,OUT013,2392.95178
FDE39,OUT017,2498.820638
FDX35,OUT035,3627.524746
NCG54,OUT049,3057.88624
FDH27,OUT035,2398.67766
NCK42,OUT013,3164.087998
FDS25,OUT049,2252.487954
FDI10,OUT018,2832.333174
FDU35,OUT035,1572.013722
FDI04,OUT017,2823.35819
DRK23,OUT035,5513.110294
FDB53,OUT019,313.918042
FDY02,OUT049,3781.737342
FDM60,OUT035,624.400556
NCJ31,OUT010,782.334974
DRP35,OUT017,1685.026614
NCQ30,OUT018,1703.94865
DRL11,OUT010,361.92888
FDU01,OUT013,3360.086202
FDR39,OUT035,3478.418836
FDO08,OUT046,2231.714994
FDC02,OUT045,5038.647898
NCZ29,OUT035,2154.335718
FDF29,OUT010,265.241404
FDZ23,OUT017,3282.713584
NCU53,OUT018,2436.974476
NCW30,OUT013,3953.88659
NCM26,OUT027,4393.694096
FDV50,OUT027,3053.864808
FDW15,OUT049,2592.59191
FDI35,OUT027,4803.0812
FDO11,OUT017,4971.388782
FDN48,OUT046,1737.544918
NCA17,OUT049,2209.95665
NCN54,OUT013,956.415042
FDP22,OUT013,684.335872
NCB54,OUT035,1747.978004
FDD08,OUT045,698.244434
DRM48,OUT010,88.637954
FDG41,OUT027,2876.15613
FDE44,OUT027,1656.350608
FDE26,OUT035,2539.22804
NCS38,OUT013,1741.772748
NCJ54,OUT018,3491.035746
FDI40,OUT019,224.714158
FDN45,OUT018,3843.643426
FDU43,OUT046,4156.383002
FDI04,OUT010,560.67018
NCC07,OUT018,1109.129588
NCC07,OUT019,225.712858
NCD18,OUT045,3959.47931
FDU55,OUT035,4511.840306
FDX59,OUT035,502.892056
FDR52,OUT049,2736.224944
NCP17,OUT013,871.492252
FDQ32,OUT045,2304.952994
NCT17,OUT049,3929.658128
FDO10,OUT049,1043.748028
FDE32,OUT049,652.004624
FDN44,OUT045,2999.049494
FDH02,OUT035,1320.154898
FDK60,OUT013,1632.368492
FDS24,OUT019,307.373228
FDL03,OUT010,652.843532
FDB46,OUT027,5376.388264
FDO48,OUT049,3763.061652
FDZ39,OUT049,1600.995996
FDT02,OUT027,945.1031
FDC50,OUT013,1727.364836
FDP39,OUT035,679.222528
DRG15,OUT018,1204.26575
FDP10,OUT018,1380.2034
FDF53,OUT027,5292.717178
FDN34,OUT045,3035.528676
FDK02,OUT045,1939.522006
FDC23,OUT045,3147.749266
FDJ10,OUT019,328.951806
FDE53,OUT035,1095.14113
FDR25,OUT035,4076.779954
FDW50,OUT046,2386.440256
FDS09,OUT049,841.957364
FDW49,OUT010,500.0158
FDU51,OUT046,2965.033772
FDF28,OUT018,1704.208312
NCY30,OUT018,2782.324936
FDD44,OUT045,5042.516196
FDX09,OUT017,3835.280978
NCF30,OUT013,2219.17798
FDZ50,OUT019,848.821762
FDW37,OUT013,1412.914154
FDD11,OUT049,3881.540762
DRH39,OUT018,1248.554766
FDA36,OUT049,3276.36851
NCG43,OUT049,1846.69617
FDF02,OUT035,2013.592256
FDP57,OUT027,2359.981364
NCE42,OUT017,3334.166608
NCR38,OUT027,5071.19886
FDP03,OUT019,335.077166
FDO51,OUT035,780.257678
NCQ42,OUT046,2357.378086
NCM41,OUT046,1287.49075
FDH48,OUT027,2319.161166
DRF60,OUT046,3994.773368
FDJ27,OUT035,1449.872712
FDQ14,OUT013,2068.201172
FDN27,OUT017,2148.223674
NCQ02,OUT046,2951.944144
FDJ33,OUT049,2152.085314
FDP07,OUT027,5510.054272
DRE01,OUT049,3745.544454
FDU36,OUT045,1772.239756
FDL28,OUT017,3559.413406
NCX53,OUT046,2814.929162
FDZ39,OUT013,1475.805622
NCP42,OUT013,2662.307828
FDJ14,OUT035,1217.521828
FDK04,OUT049,947.293582
NCC19,OUT017,3651.320438
FDS09,OUT018,662.311208
FDZ02,OUT046,1283.515924
FDD35,OUT018,1631.449688
NCY42,OUT017,2696.976034
FDB05,OUT045,3746.649682
FDF20,OUT035,3277.387184
NCO41,OUT018,1567.499598
FDC40,OUT027,1978.844154
FDV58,OUT045,2243.819238
FDZ57,OUT045,1299.415228
DRM35,OUT046,2817.79876
DRN36,OUT018,1465.538986
FDQ13,OUT046,1288.376264
DRO35,OUT010,229.987294
NCD43,OUT035,1898.242406
FDA51,OUT018,1278.109628
NCX17,OUT027,4515.781842
NCZ17,OUT049,830.092808
FDR11,OUT027,4107.027248
FDW34,OUT049,4091.347658
FDN50,OUT017,1355.562142
FDS09,OUT046,890.57408
FDS48,OUT018,2355.014496
FDL44,OUT049,2931.497426
DRF48,OUT018,2746.398368
FDA14,OUT018,1607.094724
NCD30,OUT049,1537.851524
FDI16,OUT017,861.984628
NCG06,OUT035,3190.839842
DRZ24,OUT035,2477.728094
NCS17,OUT045,1497.690468
FDB37,OUT045,4920.368528
FDE10,OUT035,1947.49829
FDC57,OUT045,2812.811918
FDM12,OUT018,2219.118058
FDE24,OUT049,2127.037918
FDW22,OUT045,3898.185762
DRD01,OUT027,1593.818672
NCZ18,OUT027,4670.18752
FDN49,OUT045,548.159798
FDR22,OUT035,2422.839542
FDV08,OUT019,89.98287
FDY39,OUT046,3820.546824
FDV36,OUT049,3037.865634
FDO60,OUT045,660.786526
FDU04,OUT027,3128.933758
FDR20,OUT027,995.351026
FDW19,OUT019,268.776802
FDU40,OUT049,2026.555382
FDK15,OUT045,1329.942158
DRF15,OUT035,2686.196732
FDQ25,OUT017,2502.695594
FDI48,OUT019,176.57016
FDS49,OUT046,1512.437938
FDV22,OUT046,2826.307684
NCV42,OUT046,1747.49197
FDX26,OUT046,3140.725076
FDI33,OUT018,1751.500086
FDZ14,OUT049,1808.605752
FDG10,OUT013,652.723688
FDM38,OUT018,767.887114
FDG26,OUT027,5764.955802
FDH46,OUT035,1621.85551
FDN13,OUT018,1323.683638
FDU57,OUT035,2575.507482
NCI06,OUT046,3526.14338
FDM38,OUT045,945.029862
NCG42,OUT010,268.969884
FDL39,OUT045,2331.538388
FDT31,OUT019,399.207022
FDV59,OUT013,3794.607256
FDB49,OUT035,2192.033314
FDD58,OUT049,1696.445084
DRN59,OUT046,740.06999
FDX48,OUT049,2550.573272
FDQ11,OUT049,3540.597898
FDY12,OUT049,973.792422
FDQ11,OUT045,3866.50034
DRI11,OUT017,1940.081278
FDY32,OUT027,3608.096702
FDS51,OUT045,994.53875
FDR19,OUT010,300.07606
DRB13,OUT018,2830.994916
FDS21,OUT035,1025.917904
FDQ40,OUT045,2820.36209
NCE55,OUT013,2758.655746
FDX43,OUT027,4161.103524
FDS12,OUT049,3454.583196
DRK01,OUT027,2406.374308
FDN25,OUT017,848.542126
FDB60,OUT046,3990.399062
FDQ13,OUT017,1338.550952
DRK13,OUT045,3463.085462
DRF25,OUT018,424.507422
NCD42,OUT019,88.238474
FDW25,OUT045,1228.527502
NCV29,OUT027,4567.194918
