Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ56,OUT018,1714.30184
FDX10,OUT013,452.158096
DRG48,OUT035,2447.833674
DRN37,OUT046,2369.14943
NCY41,OUT018,460.920024
FDN28,OUT045,1373.64527
FDE34,OUT045,3401.77194
FDR10,OUT045,2804.74908
FDC32,OUT017,1391.794978
DRG13,OUT046,3103.739886
FDP59,OUT049,1607.227884
NCT53,OUT010,336.32887
FDL57,OUT027,5830.557076
FDN32,OUT010,412.989082
FDK09,OUT018,2966.185606
FDA52,OUT010,409.806558
FDC57,OUT049,2990.1078
FDI09,OUT035,3788.575108
NCB07,OUT046,2511.723842
FDP26,OUT035,1498.928856
FDP40,OUT027,3345.898004
FDL15,OUT013,2535.293162
FDV07,OUT046,1625.264406
FDS03,OUT017,1242.396116
FDE50,OUT049,3778.568134
FDQ15,OUT017,1007.828118
FDQ33,OUT010,304.350496
FDT22,OUT013,747.373816
DRO35,OUT035,1833.899494
FDJ41,OUT049,3979.539864
FDQ27,OUT035,2043.493334
FDC26,OUT017,1800.516282
NCF43,OUT027,3598.296126
NCR50,OUT035,2931.038024
FDE39,OUT018,1776.900356
FDN49,OUT027,930.38892
DRG11,OUT035,1654.253338
NCA18,OUT049,1909.08163
FDM36,OUT018,2716.137758
FDW32,OUT017,1183.486132
NCQ18,OUT010,273.284268
FDX14,OUT027,2010.176702
FDD46,OUT017,2269.685568
FDI34,OUT019,658.702572
NCJ17,OUT035,1246.490786
FDB52,OUT035,3856.952768
FDV55,OUT018,2440.32345
FDC57,OUT046,3180.62647
FDB29,OUT046,2031.402406
NCO43,OUT035,1581.987406
FDG44,OUT045,837.170262
FDJ34,OUT045,1779.623478
FDH40,OUT049,1428.194264
NCD07,OUT027,3600.167024
FDB41,OUT017,769.518324
FDH47,OUT018,1437.402278
DRK37,OUT035,3869.323332
FDM25,OUT019,399.866164
NCX06,OUT045,2788.27053
NCS05,OUT017,2336.711654
FDS39,OUT045,1804.491108
FDC47,OUT027,5958.949948
FDG20,OUT013,2907.475362
DRL23,OUT017,1736.299872
FDY33,OUT013,3229.409636
NCH18,OUT045,3226.846306
FDX47,OUT035,2011.11548
NCB06,OUT045,2428.898322
FDP36,OUT049,782.288368
FDW44,OUT018,2474.232644
NCU41,OUT018,2442.240954
NCS17,OUT046,1780.768654
FDD46,OUT035,2069.359664
FDE45,OUT017,2968.43601
FDI09,OUT017,3663.970638
NCJ54,OUT010,628.1823
NCA29,OUT018,2909.885558
NCN41,OUT027,4115.389696
FDY34,OUT035,2836.04168
NCG55,OUT035,1898.135878
DRM49,OUT046,942.320056
NCB42,OUT049,2099.586984
FDE58,OUT045,1603.199794
DRJ25,OUT013,801.6232
FDS47,OUT010,183.880644
FDY21,OUT049,3602.803592
NCI54,OUT013,1833.326906
FDO24,OUT017,2149.66846
FDY43,OUT035,2512.050084
FDF35,OUT018,1349.569942
NCP29,OUT019,137.001666
FDN28,OUT027,2685.484326
FDJ50,OUT018,718.637888
FDQ14,OUT027,4144.718186
FDC37,OUT035,1927.963718
FDN08,OUT046,1846.955832
FDD04,OUT035,2123.988554
FDW34,OUT018,2607.492514
FDP04,OUT017,1055.519372
NCG07,OUT017,2899.505736
NCN14,OUT018,2373.849978
FDJ16,OUT045,954.983572
NCM42,OUT045,1511.13297
NCF19,OUT046,671.133058
FDY21,OUT018,4114.81045
FDY19,OUT035,2351.465782
FDV09,OUT045,2409.250564
FDA28,OUT013,2193.664524
FDC38,OUT018,1510.50046
FDL28,OUT045,3784.17417
NCH43,OUT049,2858.832014
NCN53,OUT045,517.606236
NCW05,OUT017,2390.28858
NCO30,OUT018,2299.520066
FDT04,OUT019,95.84191
FDB27,OUT018,2544.567756
NCK07,OUT013,2795.554382
NCA53,OUT013,663.429752
FDB33,OUT018,2449.651308
FDU37,OUT017,1485.985704
FDR13,OUT035,1806.395296
FDE45,OUT049,2507.362852
FDV37,OUT017,3160.399466
FDX44,OUT019,207.975946
NCL06,OUT017,3595.293368
FDJ28,OUT045,2663.006918
FDX55,OUT049,4196.783746
NCK17,OUT018,401.01134
FDH52,OUT035,939.383878
FDN13,OUT027,2944.953244
FDK44,OUT018,2328.449076
FDU16,OUT046,1789.210998
FDZ07,OUT017,739.517376
NCN06,OUT027,3785.732142
FDH02,OUT010,227.044458
NCW18,OUT045,3929.2187
FDH57,OUT013,2173.97016
FDV35,OUT045,3133.534436
NCU29,OUT013,3024.010336
NCP02,OUT046,850.06015
FDN44,OUT013,2720.95815
FDX03,OUT018,320.476172
FDR11,OUT010,486.852934
FDA36,OUT046,3357.609426
FDP58,OUT027,4195.465462
FDH31,OUT045,1445.15219
FDH34,OUT035,3513.366678
FDS13,OUT035,3758.594134
FDT01,OUT018,3157.78953
FDY09,OUT049,3089.6449
FDV33,OUT027,4891.319674
NCW29,OUT010,329.07165
NCN17,OUT045,1593.965148
FDX01,OUT046,1797.566788
FDL03,OUT049,3367.54982
DRL59,OUT049,1000.457712
DRM11,OUT027,4720.062598
FDA43,OUT049,2986.439242
FDZ56,OUT010,638.908338
FDI44,OUT018,1379.00496
FDB50,OUT013,1316.859188
FDU15,OUT019,77.838678
NCJ19,OUT019,157.688072
FDD48,OUT013,2483.653714
NCW42,OUT035,3792.456722
FDL24,OUT017,3015.7411
NCB30,OUT013,2908.693776
FDK25,OUT013,3307.574556
FDW28,OUT049,2599.24991
FDD47,OUT017,3235.235386
FDK16,OUT019,225.253456
FDW37,OUT046,1697.929818
FDA48,OUT035,4172.33557
FDA14,OUT017,2404.323644
FDV15,OUT013,2004.610614
FDN22,OUT049,4139.052228
NCD55,OUT045,579.032944
FDY43,OUT013,2661.741898
NCU05,OUT017,1649.705924
FDF10,OUT035,2504.300172
FDR39,OUT018,2973.769068
FDG40,OUT013,567.547894
FDZ28,OUT019,309.144256
FDE02,OUT045,1330.747776
FDU60,OUT049,4181.477004
FDM21,OUT013,3781.018278
FDV52,OUT019,319.797056
NCW06,OUT013,2641.721292
FDX36,OUT035,3773.341604
FDT35,OUT027,4266.832564
NCL19,OUT010,328.985096
NCD31,OUT046,2915.598122
FDE53,OUT019,298.271742
FDW58,OUT019,265.134876
DRF48,OUT046,2903.75354
FDW57,OUT035,3042.652736
DRH13,OUT017,1273.229314
FDT33,OUT013,2245.537002
DRK47,OUT027,5329.582524
FDY22,OUT010,331.96788
FDC35,OUT019,491.52685
FDO03,OUT013,3874.536546
FDF24,OUT045,1289.25512
FDF56,OUT018,3109.9518
FDD28,OUT013,768.026932
FDG53,OUT027,3364.433876
FDO27,OUT019,327.120856
NCF54,OUT018,2622.646122
FDC20,OUT027,1852.595158
FDU10,OUT046,660.793184
DRA24,OUT018,2747.55686
FDA02,OUT010,335.509936
FDG10,OUT017,648.029798
FDW39,OUT010,517.479734
FDP04,OUT019,210.838886
NCM55,OUT013,2766.971588
FDG47,OUT045,4507.352814
NCU41,OUT017,2954.081362
NCK31,OUT017,665.746736
FDZ46,OUT045,1569.88982
FDU13,OUT027,3734.179248
NCF19,OUT045,669.555112
NCJ43,OUT013,2519.274014
NCJ05,OUT045,2469.492148
FDS04,OUT027,3071.242188
FDX28,OUT010,183.774116
FDB41,OUT027,993.992794
FDG53,OUT046,1947.784584
FDL15,OUT010,253.543298
FDQ08,OUT049,875.067598
DRN36,OUT013,1644.62587
FDI46,OUT013,3780.04621
FDG16,OUT027,5478.794962
FDV32,OUT013,1164.058088
FDF44,OUT010,191.91685
FDK04,OUT018,769.305268
NCA41,OUT013,2648.905274
FDD51,OUT017,664.56827
NCZ53,OUT045,3040.315778
FDP01,OUT027,4185.611622
FDY25,OUT049,3343.973842
FDB17,OUT018,2992.930792
NCV54,OUT018,1785.083038
FDJ32,OUT017,935.195996
FDA37,OUT049,1822.407786
FDG35,OUT035,3443.490968
NCM05,OUT018,4080.235456
FDG45,OUT046,3362.309974
FDH28,OUT013,556.069502
NCE18,OUT049,3659.296722
FDH38,OUT045,2263.293888
FDR56,OUT013,3087.401154
FDH17,OUT027,2536.724632
FDD39,OUT049,4022.111116
FDB41,OUT049,886.186458
NCR53,OUT046,3679.869942
FDX46,OUT017,874.674776
FDV28,OUT049,582.734792
FDA08,OUT018,2318.88153
FDH45,OUT017,551.795066
NCS38,OUT010,319.244442
FDD40,OUT010,533.625384
DRM59,OUT035,2502.316088
NCJ43,OUT018,2978.735936
NCN29,OUT013,605.704892
NCC19,OUT045,3839.528782
FDR56,OUT035,3483.485574
FDZ43,OUT049,3612.477666
FDJ32,OUT010,168.400794
DRH03,OUT017,1063.608842
NCZ54,OUT035,3071.588404
FDE26,OUT017,2635.229742
FDS03,OUT045,1337.79194
DRZ24,OUT019,297.253068
FDO48,OUT027,5043.288524
FDW39,OUT049,2497.495696
NCK05,OUT049,1123.917006
NCK30,OUT017,4307.040226
FDT27,OUT018,3181.452062
FDS08,OUT019,318.472114
NCJ19,OUT049,1053.422102
FDC58,OUT045,624.160868
DRE37,OUT013,3408.989212
FDW02,OUT035,2282.508876
FDJ02,OUT010,338.85891
FDX09,OUT045,3874.683022
FDT31,OUT010,410.479016
FDI24,OUT049,3534.519144
FDY09,OUT045,4153.466798
FDV28,OUT045,497.41918
DRM47,OUT049,3848.077654
FDT52,OUT019,533.23922
FDI48,OUT018,887.884248
FDY55,OUT017,5504.181916
FDU48,OUT013,1581.361554
FDN25,OUT045,737.613188
FDP20,OUT049,1772.106596
FDJ15,OUT013,3419.262506
FDD04,OUT018,1639.725582
FDY58,OUT045,4947.36006
FDR37,OUT018,2775.367326
FDF44,OUT013,2468.080652
FDD32,OUT045,1485.66612
FDR57,OUT017,2082.815482
DRG39,OUT027,2027.840376
FDX15,OUT017,2534.40099
DRN37,OUT045,2165.541132
FDW40,OUT027,4178.567458
FDB32,OUT049,1704.061836
FDM40,OUT018,1976.866728
FDE39,OUT027,3054.49066
DRH49,OUT017,1220.790906
FDT46,OUT049,675.207754
NCF06,OUT035,3615.79335
FDP07,OUT017,3044.17076
FDC04,OUT013,3601.61181
FDZ32,OUT017,1583.951516
FDD50,OUT045,3261.374694
FDU56,OUT017,3263.871444
FDV34,OUT017,1092.071792
NCY41,OUT013,720.635288
NCK18,OUT046,2919.386524
DRH25,OUT049,942.393294
FDT57,OUT046,3081.894988
FDV56,OUT018,976.508886
FDV12,OUT045,1966.886386
FDN52,OUT017,1263.262288
FDX38,OUT035,655.273702
FDE47,OUT018,1840.777208
NCO07,OUT013,3539.739016
FDV09,OUT027,2898.706776
FDZ23,OUT019,738.97142
DRH51,OUT018,1013.866924
NCY54,OUT045,2820.042506
DRG49,OUT013,4846.031958
NCC19,OUT049,4187.828736
NCV53,OUT045,5236.277312
FDZ47,OUT019,270.71428
NCO26,OUT018,1909.967144
NCP02,OUT045,905.101836
NCW30,OUT018,3571.6841
NCN55,OUT046,3780.04621
FDB20,OUT010,122.334092
DRL11,OUT013,2168.470652
DRD60,OUT045,3189.94767
FDW14,OUT010,185.578434
FDL27,OUT010,202.076958
FDU09,OUT018,697.012704
DRH36,OUT027,2131.605306
FDP34,OUT027,3417.511452
FDE04,OUT017,3172.949796
FDZ57,OUT027,3583.016016
FDF02,OUT010,241.046232
FDG28,OUT045,3460.26247
NCI31,OUT046,785.164624
FDT43,OUT013,741.33501
FDU20,OUT046,2496.969714
FDD53,OUT013,606.27748
FDW15,OUT045,2572.458118
NCT53,OUT045,2066.183798
NCG55,OUT027,2584.588994
FDD48,OUT035,2358.503288
FDG47,OUT049,5149.989632
FDI21,OUT017,1121.366992
FDT27,OUT017,3468.691498
DRO35,OUT013,1967.57216
FDD33,OUT017,3802.51696
FDC04,OUT035,3772.382852
FDY34,OUT013,2515.439006
DRJ49,OUT049,2144.362034
FDE05,OUT049,2689.805368
FDU31,OUT017,3470.08302
NCN19,OUT027,4370.67739
FDK56,OUT027,5512.704156
FDK58,OUT017,2157.897748
NCJ42,OUT035,2290.059048
FDZ34,OUT027,6408.844324
FDA52,OUT018,2555.460244
NCR29,OUT013,634.1745
FDT48,OUT035,3570.91843
DRJ51,OUT019,651.099136
NCS54,OUT046,3735.064762
FDV01,OUT035,2948.741646
DRG51,OUT027,4465.740314
NCG42,OUT013,2002.65982
FDA51,OUT049,1709.847638
FDV19,OUT010,285.215404
NCT18,OUT045,3232.971666
NCS41,OUT045,2919.626212
FDO03,OUT046,4107.55323
FDL12,OUT010,238.562798
FDY37,OUT010,304.663422
FDI58,OUT049,1818.626042
FDT28,OUT018,2113.488888
NCC42,OUT010,302.952316
FDO01,OUT017,2279.479486
FDJ02,OUT013,2153.070698
FDQ04,OUT018,310.182904
DRL47,OUT013,1903.761888
FDZ32,OUT035,1606.40895
FDC35,OUT035,2916.809878
FDX14,OUT045,1192.154848
FDZ35,OUT013,1536.952694
FDL14,OUT013,2054.152792
FDO04,OUT049,1065.08026
DRK11,OUT017,2221.987656
FDB44,OUT018,3487.174106
FDZ50,OUT049,3717.620802
FDI12,OUT027,2724.473574
FDU43,OUT017,3932.654228
FDD58,OUT010,215.832386
FDB27,OUT017,3399.528194
FDB04,OUT018,1288.529398
NCO17,OUT013,2095.059544
FDL12,OUT017,1111.393308
DRJ13,OUT049,2729.899844
FDD57,OUT045,1458.627982
FDW19,OUT035,1770.115854
DRD27,OUT018,1246.291046
FDH27,OUT027,4415.445782
NCW30,OUT027,7801.724556
FDR40,OUT018,1012.362216
FDG05,OUT013,2434.550964
NCY41,OUT019,83.318212
FDI38,OUT018,3669.629938
FDR20,OUT046,661.565512
FDE09,OUT017,1553.025106
FDN50,OUT019,318.438824
DRF27,OUT045,2927.15641
DRF51,OUT013,726.913782
NCO02,OUT019,174.479548
FDB51,OUT027,1574.969874
FDJ50,OUT013,899.855332
FDN52,OUT013,1262.383432
FDX14,OUT013,1081.818472
FDT27,OUT019,569.199078
FDV10,OUT013,732.74619
FDU33,OUT046,714.450006
FDU58,OUT046,3168.748598
NCP42,OUT027,4674.74825
FDL51,OUT027,5476.531242
DRH15,OUT027,963.4126
FDU16,OUT017,1090.740192
FDW15,OUT017,2603.990406
FDQ44,OUT045,2442.500616
NCI06,OUT027,4782.714378
DRK23,OUT019,625.066356
FDC28,OUT035,1418.034156
NCY17,OUT019,86.940164
NCV05,OUT018,2302.522824
FDM34,OUT019,346.302554
DRD60,OUT027,6711.616874
FDT38,OUT046,1451.224286
FDQ57,OUT018,2238.859028
FDE59,OUT027,925.89477
NCM43,OUT046,2595.201846
DRI51,OUT049,2687.1688
NCG30,OUT017,2044.332242
NCK54,OUT035,1867.93519
FDQ16,OUT019,184.812764
FDI36,OUT013,2941.311318
FDX16,OUT027,3028.045084
FDA34,OUT046,3120.830972
FDJ48,OUT018,3713.945586
FDU47,OUT035,2126.93139
FDS39,OUT046,1904.301186
FDD11,OUT046,3567.183292
FDM16,OUT027,2016.848018
FDU56,OUT018,2807.725206
FDQ32,OUT017,2146.232932
DRK35,OUT013,739.297662
FDA58,OUT049,3099.638558
DRG48,OUT019,413.155532
FDT59,OUT010,593.207826
FDQ31,OUT019,234.66121
FDS51,OUT018,706.087558
FDW32,OUT027,1988.251908
FDI15,OUT027,4536.854412
NCV30,OUT017,977.154712
DRG25,OUT049,3598.78216
FDT02,OUT013,472.877792
FDO33,OUT027,3723.146942
FDP38,OUT035,699.496138
FDZ45,OUT035,3379.441008
NCA54,OUT027,5188.339712
FDU33,OUT017,824.253742
FDN58,OUT017,4456.89849
FDI05,OUT045,1220.71101
FDM57,OUT019,198.561534
NCS42,OUT027,2676.089888
FDB57,OUT045,4128.399428
FDC03,OUT045,3211.859148
FDZ58,OUT013,2170.428104
NCK29,OUT045,2123.156304
NCR53,OUT045,3655.44174
FDE26,OUT027,3554.87265
FDU52,OUT049,2103.109066
FDE41,OUT027,2383.051334
FDU38,OUT018,3039.34371
FDA52,OUT017,2568.12376
FDW46,OUT046,1220.797564
DRI59,OUT035,3486.255302
FDT38,OUT035,1171.87458
FDL33,OUT018,3056.741064
FDQ01,OUT027,6570.760226
FDJ08,OUT046,3142.915558
FDQ47,OUT049,599.832536
NCZ18,OUT013,4116.088786
FDE29,OUT017,999.705358
FDF10,OUT027,2953.8217
FDC48,OUT049,1509.847976
FDY58,OUT013,4823.927398
NCX30,OUT010,802.45545
FDV11,OUT013,2510.771748
FDT46,OUT046,676.472774
DRD01,OUT019,180.005688
FDQ11,OUT013,3791.917424
NCM41,OUT017,1368.05255
NCC55,OUT013,625.559048
FDG45,OUT027,5546.766484
NCQ54,OUT049,3219.103052
FDM34,OUT045,1758.490986
FDD17,OUT019,554.64469
FDN38,OUT027,6718.228268
FDB53,OUT018,1867.63558
NCL06,OUT035,3872.119692
NCV18,OUT019,193.38161
FDX25,OUT013,2985.886628
FDB39,OUT046,950.789032
FDC33,OUT049,3109.379212
NCO14,OUT018,425.858996
FDA58,OUT027,5559.72961
NCQ02,OUT017,3446.433804
NCR53,OUT017,3721.941844
FDN52,OUT046,1266.864266
FDG26,OUT046,3891.487814
FDE23,OUT027,909.58267
DRI37,OUT013,708.484438
DRH37,OUT018,2633.152446
FDO01,OUT035,1945.574128
FDK45,OUT049,2486.79629
FDP23,OUT049,3987.263144
FDM33,OUT035,4310.262698
FDD36,OUT017,2316.025248
FDL56,OUT017,1114.828836
FDT27,OUT010,549.511372
FDG52,OUT017,599.945722
NCL42,OUT035,5184.258358
DRJ24,OUT046,2860.749518
FDV38,OUT046,844.347586
FDT35,OUT045,3830.440612
FDY51,OUT045,3383.322622
FDC37,OUT017,2082.615742
NCP43,OUT013,2871.701928
FDO33,OUT045,1947.092152
FDW04,OUT018,1612.314596
NCC31,OUT046,1977.951982
FDK22,OUT049,3572.902514
FDJ50,OUT017,989.631804
FDV13,OUT017,1540.49475
DRL60,OUT017,2329.9671
FDW03,OUT017,1977.845454
FDY27,OUT035,2283.740606
FDB39,OUT027,1550.788018
FDU59,OUT045,2611.826872
FDZ57,OUT049,2159.8552
FDO21,OUT049,3286.25564
FDS43,OUT018,2958.01624
FDU28,OUT010,468.783122
FDC51,OUT010,249.0092
FDW16,OUT010,182.968498
FDP32,OUT010,184.566418
FDB60,OUT019,521.893988
NCQ30,OUT046,1680.392646
FDD26,OUT049,3681.228174
FDI44,OUT045,1560.528672
DRH23,OUT046,1121.293754
FDO44,OUT046,1890.013118
FDG04,OUT046,2888.986096
FDM32,OUT027,2773.243424
FDM09,OUT013,2370.920458
FDZ47,OUT013,1553.17824
FDM40,OUT027,3297.987036
FDY48,OUT017,1769.256972
NCM30,OUT045,629.68035
FDX36,OUT010,498.524408
DRF03,OUT017,603.487778
FDN51,OUT049,4503.8041
FDM57,OUT049,1124.30317
FDB35,OUT049,1753.743832
FDY13,OUT027,2291.956578
FDA37,OUT017,2445.21708
NCX53,OUT017,2644.5576
FDD59,OUT018,935.64874
FDX10,OUT019,99.250806
FDC03,OUT018,2894.678686
FDW43,OUT035,4317.033884
FDW10,OUT046,2977.89037
FDY14,OUT027,6663.479534
FDV43,OUT045,592.648554
FDO40,OUT013,2446.408862
FDP46,OUT027,2268.693526
NCE43,OUT019,278.643958
FDD05,OUT035,2388.038176
FDJ60,OUT010,451.119448
DRE27,OUT018,1142.119978
FDO11,OUT035,5113.683558
DRG11,OUT027,2337.483982
FDK33,OUT010,468.749832
DRM23,OUT045,2267.361926
FDJ02,OUT027,4381.79625
NCZ05,OUT045,1374.224516
NCL30,OUT013,1490.073716
FDZ19,OUT018,2168.27757
FDM45,OUT049,1994.663562
FDO36,OUT046,2956.471584
NCK31,OUT045,672.42471
DRJ37,OUT045,2435.050314
FDP24,OUT018,1827.108334
FDF46,OUT013,1805.090328
FDX46,OUT019,114.78392
NCL18,OUT045,2716.99664
FDJ26,OUT013,2524.3807
FDJ07,OUT045,1933.856048
FDY15,OUT013,2397.565774
DRG01,OUT045,998.853134
FDF58,OUT045,1317.35188
FDZ14,OUT019,345.763256
FDP31,OUT049,736.854176
FDH45,OUT013,562.394602
FDA09,OUT010,384.63266
FDW31,OUT035,2742.756442
FDA57,OUT046,782.587978
NCE55,OUT035,2509.213776
FDC17,OUT019,686.24006
FDC59,OUT013,967.0745
FDA22,OUT013,3130.198778
FDK52,OUT035,4413.415092
NCM26,OUT046,2700.08532
NCT53,OUT035,2247.860644
FDW45,OUT018,2489.92555
NCI18,OUT035,2307.59622
FDE38,OUT018,2603.983748
FDF08,OUT019,279.609368
FDY58,OUT010,595.444914
FDF58,OUT019,250.30751
FDX39,OUT017,4451.518826
FDB44,OUT049,2852.260568
FDF28,OUT013,2000.649104
FDE39,OUT013,1845.471098
FDT37,OUT018,3072.826792
FDZ45,OUT017,3759.879128
FDO40,OUT035,2793.570298
FDM57,OUT027,2183.677524
DRG36,OUT017,3373.122566
FDY36,OUT010,159.465758
DRL60,OUT027,2905.291538
FDS25,OUT019,264.861898
DRF49,OUT027,3160.479362
FDP16,OUT045,4667.777324
FDS60,OUT049,2177.13271
FDU15,OUT027,791.523014
FDK43,OUT046,2391.194068
FDN25,OUT046,720.222492
FDE53,OUT049,1024.905888
FDB22,OUT013,2275.77098
FDE39,OUT017,2524.407332
FDX35,OUT035,3617.704196
NCG54,OUT049,3151.044976
FDH27,OUT035,2182.878564
NCK42,OUT013,2876.196078
FDS25,OUT049,1990.17607
FDI10,OUT018,2679.47881
FDU35,OUT035,1712.783816
FDI04,OUT017,3015.994104
DRK23,OUT035,5385.316642
FDB53,OUT019,296.11455
FDY02,OUT049,3787.463222
FDM60,OUT035,680.128016
NCJ31,OUT010,732.206892
DRP35,OUT017,1662.888764
NCQ30,OUT018,1678.208822
DRL11,OUT010,384.885664
FDU01,OUT013,3322.768112
FDR39,OUT035,3268.77839
FDO08,OUT046,2258.253782
FDC02,OUT045,5194.40515
NCZ29,OUT035,1967.112758
FDF29,OUT010,266.459818
FDZ23,OUT017,3645.161788
NCU53,OUT018,2311.364648
NCW30,OUT013,4135.6167
NCM26,OUT027,4255.62715
FDV50,OUT027,2880.430566
FDW15,OUT049,2460.956592
FDI35,OUT027,5463.195268
FDO11,OUT017,5210.697276
FDN48,OUT046,1933.523148
NCA17,OUT049,2375.747508
NCN54,OUT013,1133.404656
FDP22,OUT013,693.277566
NCB54,OUT035,1684.201022
FDD08,OUT045,679.189238
DRM48,OUT010,92.106772
FDG41,OUT027,3282.021152
FDE44,OUT027,1652.309202
FDE26,OUT035,2481.80279
NCS38,OUT013,1630.2113
NCJ54,OUT018,3543.15457
FDI40,OUT019,244.701474
FDN45,OUT018,3814.10188
FDU43,OUT046,4004.82029
FDI04,OUT010,596.769856
NCC07,OUT018,1004.166218
NCC07,OUT019,242.224698
NCD18,OUT045,3966.476868
FDU55,OUT035,4884.168982
FDX59,OUT035,555.530204
FDR52,OUT049,2919.985744
NCP17,OUT013,787.894404
FDQ32,OUT045,2295.705032
NCT17,OUT049,3650.528136
FDO10,OUT049,1058.38897
FDE32,OUT049,626.81741
FDN44,OUT045,2581.646158
FDH02,OUT035,1241.01791
FDK60,OUT013,1630.637412
FDS24,OUT019,286.274026
FDL03,OUT010,588.553884
FDB46,OUT027,5751.306902
FDO48,OUT049,3633.63679
FDZ39,OUT049,1605.570042
FDT02,OUT027,962.793406
FDC50,OUT013,1779.710032
FDP39,OUT035,791.649516
DRG15,OUT018,1216.662946
FDP10,OUT018,1420.61746
FDF53,OUT027,5563.59125
FDN34,OUT045,3078.998758
FDK02,OUT045,1869.453214
FDC23,OUT045,3296.801912
FDJ10,OUT019,336.315554
FDE53,OUT035,1157.087162
FDR25,OUT035,4104.510524
FDW50,OUT046,2299.426854
FDS09,OUT049,903.297518
FDW49,OUT010,538.86523
FDU51,OUT046,3170.879158
FDF28,OUT018,1881.903674
NCY30,OUT018,2777.744232
FDD44,OUT045,4536.66133
FDX09,OUT017,3586.811076
NCF30,OUT013,2298.561314
FDZ50,OUT019,829.739934
FDW37,OUT013,1351.720476
FDD11,OUT049,4069.995452
DRH39,OUT018,1243.328236
FDA36,OUT049,3266.18177
NCG43,OUT049,1690.86568
FDF02,OUT035,1950.72742
FDP57,OUT027,2328.189414
NCE42,OUT017,3220.94066
NCR38,OUT027,4985.64356
FDP03,OUT019,356.629112
FDO51,OUT035,791.343248
NCQ42,OUT046,2174.915596
NCM41,OUT046,1091.465914
FDH48,OUT027,2431.674708
DRF60,OUT046,4101.501108
FDJ27,OUT035,1500.300404
FDQ14,OUT013,2125.5665
FDN27,OUT017,2273.880108
NCQ02,OUT046,2738.561902
FDJ33,OUT049,2095.032912
FDP07,OUT027,5579.517186
DRE01,OUT049,3340.897846
FDU36,OUT045,1679.120968
FDL28,OUT017,3491.102326
NCX53,OUT046,2945.179616
FDZ39,OUT013,1191.841922
NCP42,OUT013,2971.292292
FDJ14,OUT035,1278.129602
FDK04,OUT049,932.872354
NCC19,OUT017,3555.984536
FDS09,OUT018,652.763636
FDZ02,OUT046,1389.804236
FDD35,OUT018,1737.132122
NCY42,OUT017,2592.079244
FDB05,OUT045,3973.987092
FDF20,OUT035,3230.4616
NCO41,OUT018,1527.318568
FDC40,OUT027,2036.742122
FDV58,OUT045,2183.437836
FDZ57,OUT045,1426.696214
DRM35,OUT046,3180.946054
DRN36,OUT018,1371.334944
FDQ13,OUT046,1301.77216
DRO35,OUT010,272.978
NCD43,OUT035,1958.064536
FDA51,OUT018,1526.200024
NCX17,OUT027,4458.56299
NCZ17,OUT049,868.948896
FDR11,OUT027,4201.604138
FDW34,OUT049,4191.304212
FDN50,OUT017,1284.348174
FDS09,OUT046,871.645386
FDS48,OUT018,2380.581216
FDL44,OUT049,3028.238166
DRF48,OUT018,2861.761534
FDA14,OUT018,1734.44229
NCD30,OUT049,1512.391332
FDI16,OUT017,789.299242
NCG06,OUT035,3286.175744
DRZ24,OUT035,2631.780898
NCS17,OUT045,1626.8823
FDB37,OUT045,4973.479394
FDE10,OUT035,2063.174382
FDC57,OUT045,2950.572596
FDM12,OUT018,2286.916472
FDE24,OUT049,2335.739586
FDW22,OUT045,4021.977956
DRD01,OUT027,1796.12866
NCZ18,OUT027,4731.860574
FDN49,OUT045,526.44806
FDR22,OUT035,2358.39676
FDV08,OUT019,89.41694
FDY39,OUT046,3960.071872
FDV36,OUT049,2964.70753
FDO60,OUT045,640.912396
FDU04,OUT027,3048.285404
FDR20,OUT027,1023.374548
FDW19,OUT019,289.216862
FDU40,OUT049,1959.289608
FDK15,OUT045,1382.93318
DRF15,OUT035,2300.725164
FDQ25,OUT017,2641.787872
FDI48,OUT019,164.599076
FDS49,OUT046,1502.557466
FDV22,OUT046,2926.45732
NCV42,OUT046,1861.630064
FDX26,OUT046,3050.569098
FDI33,OUT018,1596.242184
FDZ14,OUT049,2039.019158
FDG10,OUT013,649.374714
FDM38,OUT018,720.56205
FDG26,OUT027,6415.808592
FDH46,OUT035,1599.65108
FDN13,OUT018,1374.663944
FDU57,OUT035,2488.52737
NCI06,OUT046,3511.276066
FDM38,OUT045,894.40243
NCG42,OUT010,283.024922
FDL39,OUT045,2370.507662
FDT31,OUT019,433.30264
FDV59,OUT013,3800.346452
FDB49,OUT035,1997.752874
FDD58,OUT049,1645.771046
DRN59,OUT046,708.84397
FDX48,OUT049,2321.091986
FDQ11,OUT049,3490.649582
FDY12,OUT049,934.962966
FDQ11,OUT045,3650.528136
DRI11,OUT017,1907.696766
FDY32,OUT027,3652.465614
FDS51,OUT045,854.760698
FDR19,OUT010,325.196694
DRB13,OUT018,2931.823668
FDS21,OUT035,1009.073164
FDQ40,OUT045,2627.166904
NCE55,OUT013,2838.325374
FDX43,OUT027,4249.195522
FDS12,OUT049,3340.78466
DRK01,OUT027,2233.372836
FDN25,OUT017,842.197052
FDB60,OUT046,4155.976864
FDQ13,OUT017,1410.650434
DRK13,OUT045,3772.582592
DRF25,OUT018,456.958514
NCD42,OUT019,88.68456
FDW25,OUT045,1359.377176
